Tipo,Area,DATA,Empresa,Linha,Soma de Passageiros Pagtes Em Dinheiro,Soma de Passageiros Pagtes Comum,Soma de Passageiros Pgts Bu Comum M,Soma de Passageiros Pagtes Estudante,Soma de Passageiros Pgts Bu Est Mensal,Soma de Passageiros Pagtes Bu Vt,Soma de Passageiros Pgts Bu Vt Mensal,Soma de Passageiros Pagtes Int M/Cptm,Soma de Passageiros Pgts Int M/Cptm M,Soma de Passageiros Int Ônibus->Ônibus,Soma de Passageiros Pagantes,Soma de Passageiros Com Gratuidade,Soma de Passageiros Com Gratuidade Est,Soma de Tot Passageiros Transportados
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,176510 - JD CABUÇU/METRO TUCURUVI,9362,19271,2649,2146,0,21131,2,18785,7,20344,21893,73353,14485,130075
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,176710 - EDU CHAVES/METRO TUCURUVI,13757,25119,3734,3985,0,25391,7,23555,2,24648,35249,95550,17773,173220
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,177110 - VILA ZILDA/METRO SANTANA,8192,29584,3691,1799,2,22470,15,4305,10,35306,17114,70068,19292,141780
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,177210 - JD FILHOS DA TERRA/METRO TUCUR,12140,37003,5425,2127,35,34608,31,21520,29,38648,26328,112918,38002,215896
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,177310 - VILA AYROSA/METRO SANTANA,11431,27901,2832,929,1,19682,7,204,3,28364,24316,62990,18228,133898
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,177810 - JACANA/METRO SANTANA,5697,14149,1736,946,3,11052,5,1505,1,15537,12237,35094,6610,69478
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,177H10 - METRO SANTANA/BUTANTA- USP,20183,46465,6003,14591,29,34790,4,10528,7,54328,28917,132600,20453,236298
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,177H21 - METRO SANTANA/PINHEIROS,821,1687,296,132,3,2079,1,655,2,3212,2097,5676,619,11604
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,177Y10 - CASA VERDE/PINHEIROS,15894,51035,9209,6544,10,43664,6,20916,35,80318,20084,147313,20661,268376
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,178210 - V NOVA GALVAO/METRO SANTANA,9980,26383,2593,1182,2,20961,10,1514,13,28600,19231,62638,14176,124645
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,178310 - CACHOEIRA/METRO SANTANA,16119,41141,4381,2435,26,27377,4,6806,2,50229,26467,98291,29090,204077
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,178322 - JARDIM LABITARY/METRO SANTANA,336,2040,209,160,0,1647,0,2,0,246,394,4394,1500,6534
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,178341 - JD LABITARY/METRO PARD INGLESA,199,987,118,96,0,651,0,1122,0,1474,631,3173,864,6142
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,178810 - JD FONTALIS/METRO SANTANA,12122,30582,4371,1944,4,19850,16,5037,1,44958,26021,73927,21592,166498
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,178851 - JD CAMPO LIMPO/METRO SANTANA,395,1876,174,99,1,1074,1,242,0,1659,551,3862,1070,7142
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,178A10 - IMIRIM/LAPA,10490,32624,4696,3656,7,30373,9,3636,4,45722,24787,85495,14888,170892
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,178L10 - LAUZANE PAULISTA/HOSP CLINICAS,21387,62178,7317,13036,16,52192,2,11451,45,56433,33867,167624,22044,279968
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,178T10 - METRO SANTANA/CEASA,22756,57796,8241,7184,44,43979,2,12800,2,101348,50008,152804,27933,332093
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,201010 - JD BRASIL/METRO TIETE,17219,39108,4207,3264,1,29336,3,5892,24,41745,28193,99054,19191,188183
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,201021 - PÇA AUGUSTA VITORIA/METRO SANT,160,997,52,55,0,1013,0,0,0,132,214,2277,351,2974
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,201110 - EDU CHAVES/METRO SANTANA,19468,43834,5796,4072,2,36449,4,6002,6,58400,51710,115633,22614,248357
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,201210 - VILA EDE/METRO TIETE,2438,6573,778,844,0,7269,0,1894,4,5959,7247,19800,4307,37313
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,202010 - HORTO FLORESTAL/M PARADA INGLE,2510,7318,1113,1296,4,4906,17,3713,3,8893,10569,20880,4834,45176
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,202310 - CACHOEIRA/METRO TUCURUVI,13482,30757,3186,2781,6,23081,1,9501,10,29901,19547,82805,29616,161869
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,202410 - CACHOEIRA/DIB - CIRCULAR,129,1038,42,42,0,500,0,5,0,1436,976,1756,348,4516
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,202510 - CACHOEIRA/DIB - CIRCULAR,19306,46957,4978,2788,8,42375,45,12166,29,67131,40580,128652,29309,265672
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,202610 - JAÇANA/PARQUE NOVO MUNDO,4339,6511,594,272,1,6034,2,1,2,10562,8614,17756,3650,40582
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,202810 - VILA AYROSA/METRO TUCURUVI,4612,12953,1814,739,2,11488,7,3594,4,14966,10791,35213,14102,75072
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,202910 - JD FONTALIS/METRO TUCURUVI,7724,22510,3393,1916,1,19945,12,13293,46,22501,14604,68840,25671,131616
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,203010 - LAUZANE PAULISTA/METRO SANTANA,958,4904,635,954,1,4515,1,1944,6,4319,3814,13918,2154,24205
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,203210 - PQ EDU CHAVES/METRO CARANDIRU,9572,22228,3102,2633,0,21735,1,11727,36,20972,22288,71034,11989,126283
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,203310 - JD GUANCA/TERM ROD TIETE,4169,10925,1154,1351,0,11111,0,4716,1,13222,13139,33427,9146,68934
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,208M10 - METRO SANTANA/TERM PINHEIROS,14668,47373,7782,5650,13,47344,64,13726,12,86308,24021,136632,17883,264844
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,209C10 - CENTER NORTE/VILA MADALENA,23,45,14,1,0,55,0,15,0,129,50,153,30,362
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,209P10 - CACHOEIRINHA/TERM PINHEIROS,29065,93110,18660,12026,15,103214,80,32102,49,239531,46332,288321,63066,637250
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,210410 - METRO SANTANA/TERM PQ D PEDRO ,4951,25960,6048,1390,4,12680,25,1598,3,78066,20177,52659,9020,159922
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,210510 - JD FILHOS DA TERRA/LGO DA CONC,14539,37021,3549,1365,20,21837,21,1436,26,40770,21186,79814,19646,161416
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,211L10 - MANDAQUI/LAPA,8732,22582,3102,2377,0,19954,4,1995,2,32554,18150,58748,11282,120734
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,212310 - VILA MEDEIROS/METRO LIBERDADE,22281,32796,2914,1921,1,26798,5,5762,1,34712,23996,92479,11399,162586
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,212710 - JD BRASIL/METRO LIBERDADE,30146,40496,3828,2647,0,37295,6,5439,5,41722,29522,119862,15456,206562
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,213E10 - PQ EDU CHAVES/METRO BELEM,1852,5330,843,517,0,6836,2,1967,3,7118,6793,17350,4525,35786
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,216110 - PQ EDU CHAVES/PCA DO CORREIO,16667,25708,2271,1672,1,16429,1,1981,30,27916,25148,64760,9705,127529
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,217510 - JD GUANCA/PCA DA SE,6424,12866,1134,933,0,8469,2,797,2,13932,10000,30627,4977,59536
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,218210 - JD BRASIL/PCA DO CORREIO,34235,51768,4375,2665,0,31618,1,3453,20,62096,44120,128135,18436,252787
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,271A10 - TERM PENHA/METRO SANTANA,19228,47334,5169,4021,0,37825,5,11883,14,76229,40839,125479,26533,269080
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,271A51 - CANGAIBA/METRO SANTANA,14223,32671,3387,2585,1,25551,1,6283,6,46032,28756,84708,18857,178353
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,271C10 - PQ VILA MARIA/PCA DA REPUBLICA,10242,23540,2082,1431,2,19363,2,1703,1,20593,13815,58366,10864,103638
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,271F10 - METRO BELEM/SHOP CENTER NORTE,11744,29850,3925,1602,6,33183,28,9312,8,64072,25589,89658,17013,196332
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,271M10 - PQ NOVO MUNDO/METRO SANTANA,16636,36477,4623,3857,1,29406,3,11818,10,50623,31898,102831,20047,205399
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,271P10 - CANGAIBA/EST DA LUZ,16275,26869,2489,2109,1,20556,7,3055,4,31189,26206,71365,12270,141030
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,272N10 - PQ NOVO MUNDO/METRO BRAS,9246,14855,840,947,1,10719,3,1075,2,13198,9433,37688,7440,67759
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,272N31 - Pq. D. Pedro II,20,62,9,4,0,57,0,3,0,81,60,155,35,331
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,274010 - PEDRA BRANCA/METRO SANTANA,7458,21765,2719,2206,2,13286,3,1403,1,28998,19414,48843,9932,107187
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,278A10 - PENHA/CEASA,5482,19061,2407,1856,5,13287,1,625,12,26981,14467,42736,7327,91511
CONCESSAO,AREA 2,Mar-18,SAMBAIBA,297A10 - BAIRRO DO LIMAO/M BARRA FUNDA,6243,18503,2469,3531,0,32789,5,24008,3,35503,10089,87551,10805,143948
